Gene,Sample,OTU,GeneCountPerGenome,OTUAbundanceInSample,CountContributedByOTU,ContributionPercentOfSample,ContributionPercentOfAllSamples,Kingdom,Phylum,Class,Order,Family,Genus,Species
K01183,Average,817734,1,0.000515682,0.000515682,6.47E-05,6.47E-05,,,,,,,,817734,ASV0372
K01183,Average,836783,2,0.000970346,0.001940692,0.000243542,0.000243542,,,,,,,,836783,ASV0769
K01183,Average,1104592,1,0.001011318,0.001011318,0.000126913,0.000126913,,,,,,,,1104592,ASV3208
K01183,Average,4338598,1,0.009541621,0.009541621,0.0011974,0.0011974,,,,,,,,4338598,ASV3044
K01183,Average,357342,1,0.000567885,0.000567885,7.13E-05,7.13E-05,,,,,,,,357342,ASV4211
K01183,Average,275246,3,1.405437762,4.216313286,0.52911483,0.52911483,,,,,,,,275246,ASV0613,ASV0004
K01183,Average,913174,1,0.000176545,0.000176545,2.22E-05,2.22E-05,,,,,,,,913174,ASV0318
K01183,Average,646549,1,0.002814132,0.002814132,0.000353152,0.000353152,,,,,,,,646549,ASV0822,ASV6270,ASV0649,ASV0554
K01183,Average,46681,1,0.00035309,0.00035309,4.43E-05,4.43E-05,,,,,,,,46681,ASV3142,ASV1781
K01183,Average,4447049,1,0.000156544,0.000156544,1.96E-05,1.96E-05,,,,,,,,4447049,ASV4740
K01183,Average,3744574,1,0.000174595,0.000174595,2.19E-05,2.19E-05,,,,,,,,3744574,ASV2816
K01183,Average,746675,2,0.000410543,0.000821086,0.00010304,0.00010304,,,,,,,,746675,ASV4145,ASV1906
K01183,Average,217732,1,1.436192544,1.436192544,0.180231098,0.180231098,,,,,,,,217732,ASV5364,ASV3967,ASV2453,ASV1483,ASV0018,ASV0057,ASV0870,ASV0126,ASV0364,ASV5504,ASV5301,ASV1073,ASV4436,ASV4425
K01183,Average,839235,1,0.00265691,0.00265691,0.000333422,0.000333422,,,,,,,,839235,ASV0336
K01183,Average,1033018,2,0.001690764,0.003381528,0.000424356,0.000424356,,,,,,,,1033018,ASV0390,ASV1214,ASV1260,ASV1138,ASV1983
K01183,Average,854050,1,0.035791866,0.035791866,0.004491603,0.004491603,,,,,,,,854050,ASV0114
K01183,Average,547764,1,0.002506051,0.002506051,0.00031449,0.00031449,,,,,,,,547764,ASV1423
K01183,Average,2353709,2,0.000886395,0.00177279,0.000222471,0.000222471,,,,,,,,2353709,ASV2571
K01183,Average,797229,1,0.507421379,0.507421379,0.063677473,0.063677473,,,,,,,,797229,ASV0008
K01183,Average,208171,3,0.005093502,0.015280506,0.001917586,0.001917586,,,,,,,,208171,ASV0042,ASV0040
K01183,Average,352304,1,6.25E-05,6.25E-05,7.84E-06,7.84E-06,,,,,,,,352304,ASV0856
K01183,Average,4481782,3,0.00114017,0.00342051,0.000429248,0.000429248,,,,,,,,4481782,ASV2172
K01183,Average,160321,1,0.007407822,0.007407822,0.000929625,0.000929625,,,,,,,,160321,ASV2419
K01183,Average,517156,1,0.001783055,0.001783055,0.00022376,0.00022376,,,,,,,,517156,ASV1581,ASV2841
K01183,Average,875867,1,0.000187461,0.000187461,2.35E-05,2.35E-05,,,,,,,,875867,ASV2846
K01183,Average,812105,1,8.73E-05,8.73E-05,1.10E-05,1.10E-05,,,,,,,,812105,ASV3829
K01183,Average,103802,1,0.000126628,0.000126628,1.59E-05,1.59E-05,,,,,,,,103802,ASV2206
K01183,Average,211089,1,0.000374922,0.000374922,4.70E-05,4.70E-05,,,,,,,,211089,ASV2275
K01183,Average,643362,2,0.000437409,0.000874818,0.000109783,0.000109783,,,,,,,,643362,ASV0595
K01183,Average,545460,1,0.004733056,0.004733056,0.000593962,0.000593962,,,,,,,,545460,ASV3830
K01183,Average,773575,1,0.00154931,0.00154931,0.000194426,0.000194426,,,,,,,,773575,ASV0762,ASV0830,ASV2966
K01183,Average,4452842,1,0.00070618,0.00070618,8.86E-05,8.86E-05,,,,,,,,4452842,ASV2401,ASV2635
K01183,Average,359098,1,0.000124974,0.000124974,1.57E-05,1.57E-05,,,,,,,,359098,ASV0606
K01183,Average,589277,1,0.000261892,0.000261892,3.29E-05,3.29E-05,,,,,,,,589277,ASV2398,ASV0529,ASV1534,ASV0659,ASV1100
K01183,Average,4198891,1,0.120624429,0.120624429,0.015137436,0.015137436,,,,,,,,4198891,ASV0153
K01183,Average,624227,1,0.001549044,0.001549044,0.000194393,0.000194393,,,,,,,,624227,ASV0101
K01183,Average,974121,2,0.001023018,0.002046036,0.000256762,0.000256762,,,,,,,,974121,ASV5585,ASV1324,ASV0186,ASV1394,ASV0495,ASV1205,ASV6268,ASV2363
K01183,Average,152417,2,0.000410543,0.000821086,0.00010304,0.00010304,,,,,,,,152417,ASV5459
K01183,Average,79309,2,0.000766554,0.001533108,0.000192393,0.000192393,,,,,,,,79309,ASV2652
K01183,Average,4424725,1,0.02443744,0.02443744,0.00306671,0.00306671,,,,,,,,4424725,ASV0522
K01183,Average,571698,1,0.000174595,0.000174595,2.19E-05,2.19E-05,,,,,,,,571698,ASV1316
K01183,Average,556915,1,0.000312435,0.000312435,3.92E-05,3.92E-05,,,,,,,,556915,ASV3884
K01183,Average,220524,1,0.000312435,0.000312435,3.92E-05,3.92E-05,,,,,,,,220524,ASV2221
K01183,Average,939811,3,0.154507291,0.463521873,0.058168424,0.058168424,,,,,,,,939811,ASV0556,ASV0024,ASV4239
K01183,Average,410196,3,0.00067028,0.00201084,0.000252345,0.000252345,,,,,,,,410196,ASV0814
K01183,Average,585394,3,0.000778497,0.002335491,0.000293086,0.000293086,,,,,,,,585394,ASV1952
K01183,Average,918840,1,0.000606961,0.000606961,7.62E-05,7.62E-05,,,,,,,,918840,ASV4187
K01183,Average,589071,2,0.000174595,0.00034919,4.38E-05,4.38E-05,,,,,,,,589071,ASV1104,ASV0942,ASV2191
K01183,Average,1101451,1,0.001606501,0.001606501,0.000201603,0.000201603,,,,,,,,1101451,ASV0337
K01183,Average,210236,1,8.73E-05,8.73E-05,1.10E-05,1.10E-05,,,,,,,,210236,ASV0825
K01183,Average,940348,1,0.000766554,0.000766554,9.62E-05,9.62E-05,,,,,,,,940348,ASV1119
K01183,Average,892000,1,6.33E-05,6.33E-05,7.95E-06,7.95E-06,,,,,,,,892000,ASV5984,ASV2270
K01183,Average,1012112,1,0.000312435,0.000312435,3.92E-05,3.92E-05,,,,,,,,1012112,ASV3885
K01183,Average,4416230,1,0.009337813,0.009337813,0.001171824,0.001171824,,,,,,,,4416230,ASV0863
K01183,Average,1052264,1,0.000569825,0.000569825,7.15E-05,7.15E-05,,,,,,,,1052264,ASV1488
K01183,Average,1051517,1,0.017178248,0.017178248,0.002155738,0.002155738,,,,,,,,1051517,ASV1575,ASV0578,ASV1859,ASV0428
K01183,Average,328043,3,0.002312604,0.006937812,0.000870642,0.000870642,,,,,,,,328043,ASV3324
K01183,Average,1052435,1,8.73E-05,8.73E-05,1.10E-05,1.10E-05,,,,,,,,1052435,ASV1466
K01183,Average,781203,1,0.00062487,0.00062487,7.84E-05,7.84E-05,,,,,,,,781203,ASV0902
K01183,Average,543740,2,0.000335661,0.000671322,8.42E-05,8.42E-05,,,,,,,,543740,ASV2105
K01183,Average,287021,2,0.000165513,0.000331026,4.15E-05,4.15E-05,,,,,,,,287021,ASV1933
K01183,Average,1081489,1,0.000249948,0.000249948,3.14E-05,3.14E-05,,,,,,,,1081489,ASV1063,ASV2290
K01183,Average,590482,1,0.625103493,0.625103493,0.078445672,0.078445672,,,,,,,,590482,ASV0048
K01183,Average,741010,3,0.000641095,0.001923285,0.000241357,0.000241357,,,,,,,,741010,ASV0342
K01183,Average,890516,2,6.33E-05,0.000126628,1.59E-05,1.59E-05,,,,,,,,890516,ASV2759
K01183,Average,2252883,1,0.107152534,0.107152534,0.013446817,0.013446817,,,,,,,,2252883,ASV0258
K01183,Average,814909,1,0.001208994,0.001208994,0.000151719,0.000151719,,,,,,,,814909,ASV1591,ASV2851,ASV1861,ASV0518
K01183,Average,966231,1,0.000176545,0.000176545,2.22E-05,2.22E-05,,,,,,,,966231,ASV0798
K01183,Average,922761,1,0.007554427,0.007554427,0.000948022,0.000948022,,,,,,,,922761,ASV6454,ASV2927,ASV0763,ASV1502,ASV1895,ASV1018,ASV0306
K01183,Average,512148,1,0.000303317,0.000303317,3.81E-05,3.81E-05,,,,,,,,512148,ASV3201
K01183,Average,1010927,3,0.036864926,0.110594778,0.013878792,0.013878792,,,,,,,,1010927,ASV6330,ASV0035
K01183,Average,574051,1,0.002216208,0.002216208,0.000278117,0.000278117,,,,,,,,574051,ASV3051
K01183,Average,585063,1,0.00034919,0.00034919,4.38E-05,4.38E-05,,,,,,,,585063,ASV2608,ASV0542
K01183,Average,831409,1,0.001709475,0.001709475,0.000214526,0.000214526,,,,,,,,831409,ASV1611
K01183,Average,514272,1,6.25E-05,6.25E-05,7.84E-06,7.84E-06,,,,,,,,514272,ASV1987
K01183,Average,316869,3,0.012869749,0.038609247,0.004845163,0.004845163,,,,,,,,316869,ASV2542
K01183,Average,331093,1,0.01924531,0.01924531,0.002415138,0.002415138,,,,,,,,331093,ASV2215,ASV1023
K01183,Average,139292,1,0.003620167,0.003620167,0.000454303,0.000454303,,,,,,,,139292,ASV1191,ASV3052,ASV3508
K01183,Average,325947,2,0.00291244,0.00582488,0.000730978,0.000730978,,,,,,,,325947,ASV1510,ASV2051
K01183,Average,365496,1,0.00477081,0.00477081,0.0005987,0.0005987,,,,,,,,365496,ASV3791
K03791,Average,554415,1,0.000369447,0.000369447,0.010318766,0.010318766,,,,,,,,554415,ASV1468
K03791,Average,1124040,1,0.00034919,0.00034919,0.009752982,0.009752982,,,,,,,,1124040,ASV0705,ASV6601
K03791,Average,4327501,1,0.000946475,0.000946475,0.026435331,0.026435331,,,,,,,,4327501,ASV2936
K03791,Average,817734,2,0.000515682,0.001031364,0.028806307,0.028806307,,,,,,,,817734,ASV0372
K03791,Average,818369,1,0.008962966,0.008962966,0.250338336,0.250338336,,,,,,,,818369,ASV3024
K03791,Average,646549,1,0.002814132,0.002814132,0.078599553,0.078599553,,,,,,,,646549,ASV0822,ASV6270,ASV0649,ASV0554
K03791,Average,813980,2,0.000303317,0.000606634,0.01694347,0.01694347,,,,,,,,813980,ASV1894
K03791,Average,569456,1,0.00031657,0.00031657,0.008841895,0.008841895,,,,,,,,569456,ASV3207
K03791,Average,1033018,1,0.001690764,0.001690764,0.047223542,0.047223542,,,,,,,,1033018,ASV0390,ASV1214,ASV1260,ASV1138,ASV1983
K03791,Average,359570,1,0.000261892,0.000261892,0.007314722,0.007314722,,,,,,,,359570,ASV2848
K03791,Average,2353709,1,0.000886395,0.000886395,0.024757279,0.024757279,,,,,,,,2353709,ASV2571
K03791,Average,1034564,1,0.00080928,0.00080928,0.022603434,0.022603434,,,,,,,,1034564,ASV2350,ASV1035
K03791,Average,658233,1,0.000812331,0.000812331,0.022688649,0.022688649,,,,,,,,658233,ASV2707
K03791,Average,236204,1,0.000174595,0.000174595,0.004876485,0.004876485,,,,,,,,236204,ASV6052,ASV6267
K03791,Average,974121,1,0.001023018,0.001023018,0.0285732,0.0285732,,,,,,,,974121,ASV5585,ASV1324,ASV0186,ASV1394,ASV0495,ASV1205,ASV6268,ASV2363
K03791,Average,2111163,1,0.003514936,0.003514936,0.09817322,0.09817322,,,,,,,,2111163,ASV0235
K03791,Average,541859,1,0.000766554,0.000766554,0.021410084,0.021410084,,,,,,,,541859,ASV1143
K03791,Average,922761,1,0.007554427,0.007554427,0.210997419,0.210997419,,,,,,,,922761,ASV6454,ASV2927,ASV0763,ASV1502,ASV1895,ASV1018,ASV0306
K03791,Average,325947,1,0.00291244,0.00291244,0.081345325,0.081345325,,,,,,,,325947,ASV1510,ASV2051
K01452,Average,593437,1,0.397350946,0.397350946,0.007779321,0.007779321,,,,,,,,593437,ASV1151,ASV0107,ASV0280,ASV5241,ASV0999,ASV2923,ASV4939
K01452,Average,773900,1,0.349701245,0.349701245,0.006846437,0.006846437,,,,,,,,773900,ASV0065,ASV0757
K01452,Average,579705,1,0.110588244,0.110588244,0.002165092,0.002165092,,,,,,,,579705,ASV0271,ASV0978
K01452,Average,812921,1,0.063282004,0.063282004,0.001238933,0.001238933,,,,,,,,812921,ASV1061,ASV3281
K01452,Average,91845,1,0.006125505,0.006125505,0.000119925,0.000119925,,,,,,,,91845,ASV2794,ASV6585,ASV5540,ASV6582,ASV4755
K01452,Average,4327501,1,0.000946475,0.000946475,1.85E-05,1.85E-05,,,,,,,,4327501,ASV2936
K01452,Average,722628,1,1.035583795,1.035583795,0.020274619,0.020274619,,,,,,,,722628,ASV3618,ASV0344,ASV0043,ASV0123,ASV5170
K01452,Average,818369,1,0.008962966,0.008962966,0.000175477,0.000175477,,,,,,,,818369,ASV3024
K01452,Average,588165,1,0.00040464,0.00040464,7.92E-06,7.92E-06,,,,,,,,588165,ASV4189
K01452,Average,705967,1,0.168736564,0.168736564,0.003303518,0.003303518,,,,,,,,705967,ASV6224,ASV0403,ASV0088,ASV1132
K01452,Average,368902,1,0.000408821,0.000408821,8.00E-06,8.00E-06,,,,,,,,368902,ASV5806
K01452,Average,1087462,1,0.000749844,0.000749844,1.47E-05,1.47E-05,,,,,,,,1087462,ASV2118,ASV2391,ASV2513,ASV1713,ASV2198
K01452,Average,544324,1,0.000156544,0.000156544,3.06E-06,3.06E-06,,,,,,,,544324,ASV4240,ASV3831
K01452,Average,326605,1,0.00080928,0.00080928,1.58E-05,1.58E-05,,,,,,,,326605,ASV1398,ASV0302
K01452,Average,211089,1,0.000374922,0.000374922,7.34E-06,7.34E-06,,,,,,,,211089,ASV2275
K01452,Average,188150,1,0.065062047,0.065062047,0.001273782,0.001273782,,,,,,,,188150,ASV0343,ASV5631,ASV3957,ASV0425
K01452,Average,217239,1,0.073338631,0.073338631,0.001435821,0.001435821,,,,,,,,217239,ASV6092,ASV0109
K01452,Average,1097359,1,0.038450361,0.038450361,0.00075278,0.00075278,,,,,,,,1097359,ASV0743,ASV0985,ASV0393,ASV1459,ASV3909,ASV0266
K01452,Average,936354,1,0.00035309,0.00035309,6.91E-06,6.91E-06,,,,,,,,936354,ASV4905,ASV0315
K01452,Average,307381,1,0.000954162,0.000954162,1.87E-05,1.87E-05,,,,,,,,307381,ASV2310
K01452,Average,809380,1,0.009541621,0.009541621,0.000186805,0.000186805,,,,,,,,809380,ASV3045
K01452,Average,314432,1,0.000264427,0.000264427,5.18E-06,5.18E-06,,,,,,,,314432,ASV0437
K01452,Average,580625,1,0.017397787,0.017397787,0.000340613,0.000340613,,,,,,,,580625,ASV0561,ASV0658,ASV2928
K01452,Average,813352,2,0.000124974,0.000249948,4.89E-06,4.89E-06,,,,,,,,813352,ASV4959
K01452,Average,821717,1,0.006966013,0.006966013,0.00013638,0.00013638,,,,,,,,821717,ASV4746,ASV1387,ASV5107
K01452,Average,592272,1,0.000139554,0.000139554,2.73E-06,2.73E-06,,,,,,,,592272,ASV5332
K01452,Average,939811,1,0.154507291,0.154507291,0.003024938,0.003024938,,,,,,,,939811,ASV0556,ASV0024,ASV4239
K01452,Average,256215,1,0.00035309,0.00035309,6.91E-06,6.91E-06,,,,,,,,256215,ASV1783
K01452,Average,719608,1,0.000696453,0.000696453,1.36E-05,1.36E-05,,,,,,,,719608,ASV2925
K01452,Average,918840,1,0.000606961,0.000606961,1.19E-05,1.19E-05,,,,,,,,918840,ASV4187
K01452,Average,512485,1,0.000277681,0.000277681,5.44E-06,5.44E-06,,,,,,,,512485,ASV0623
K01452,Average,225487,1,0.000174595,0.000174595,3.42E-06,3.42E-06,,,,,,,,225487,ASV0486,ASV1914
K01452,Average,352392,1,6.25E-05,6.25E-05,1.22E-06,1.22E-06,,,,,,,,352392,ASV3892,ASV1677
K01452,Average,543740,1,0.000335661,0.000335661,6.57E-06,6.57E-06,,,,,,,,543740,ASV2105
K01452,Average,806566,1,6.25E-05,6.25E-05,1.22E-06,1.22E-06,,,,,,,,806566,ASV6605
K01452,Average,890516,1,6.33E-05,6.33E-05,1.24E-06,1.24E-06,,,,,,,,890516,ASV2759
K01452,Average,1848083,1,0.054937157,0.054937157,0.001075557,0.001075557,,,,,,,,1848083,ASV3805,ASV0371
K01452,Average,568345,1,48.31072496,48.31072496,0.945825464,0.945825464,,,,,,,,568345,ASV3649,ASV1013,ASV5399,ASV1381,ASV0178,ASV6348,ASV0052,ASV0400,ASV0001
K01452,Average,170549,1,0.000331027,0.000331027,6.48E-06,6.48E-06,,,,,,,,170549,ASV1612
K01452,Average,537954,1,0.000225538,0.000225538,4.42E-06,4.42E-06,,,,,,,,537954,ASV5686
K01452,Average,1011088,1,0.145161967,0.145161967,0.002841975,0.002841975,,,,,,,,1011088,ASV0168,ASV0436,ASV0141,ASV0700,ASV1806,ASV0458,ASV2675,ASV4713,ASV0817,ASV6271,ASV1024,ASV6448,ASV3182
K01452,Average,854272,1,0.009270949,0.009270949,0.000181506,0.000181506,,,,,,,,854272,ASV6265,ASV0878,ASV1076
K01452,Average,804175,1,0.043152382,0.043152382,0.000844836,0.000844836,,,,,,,,804175,ASV6570,ASV0712,ASV5837,ASV1485,ASV4686
